球団,選手名,ポジション,打率,打数,得点,安打,二塁打,三塁打,本塁打,打点,三振,四球,死球,犠打,盗塁,失策,出塁率,長打率,OPS,ISO,期間
北海道日本ハムファイターズ,エドポロ ケイン,外野手,0.000,3,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,五十幡 亮汰,外野手,0.667,3,0,2,1,0,0,0,1,1,0,0,0,0,0.500,1.000,1.500,0.333,2026/05/26_2026/05/31
北海道日本ハムファイターズ,水谷 瞬,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,今川 優馬,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,万波 中正,外野手,0.409,22,4,9,2,0,1,2,8,2,0,0,0,0,0.333,0.636,0.970,0.227,2026/05/26_2026/05/31
北海道日本ハムファイターズ,レイエス,外野手,0.100,20,1,2,0,0,1,1,6,4,0,0,0,0,0.231,0.250,0.481,0.150,2026/05/26_2026/05/31
北海道日本ハムファイターズ,濵田 泰希,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,常谷 拓輝,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,藤田 大清,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,山口 アタル,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
北海道日本ハムファイターズ,星野 ひので,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,若月 健矢,捕手,0.357,14,1,5,1,0,0,4,2,1,0,0,0,0,0.300,0.429,0.729,0.071,2026/05/26_2026/05/31
オリックス・バファローズ,森 友哉,捕手,0.375,8,1,3,0,0,0,0,2,0,0,0,0,0,0.273,0.375,0.648,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,福永 奨,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,石川 亮,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,頓宮 裕真,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,山中 稜真,捕手,0.318,22,5,7,2,0,0,4,2,3,0,0,0,0,0.313,0.409,0.722,0.091,2026/05/26_2026/05/31
オリックス・バファローズ,野上 士耀,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,堀 柊那,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,太田 椋,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,西野 真弘,内野手,0.333,3,0,1,0,0,0,0,0,0,0,1,0,0,0.250,0.333,0.583,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,宗 佑磨,内野手,0.200,20,5,4,1,0,0,0,2,4,2,0,0,0,0.333,0.250,0.583,0.050,2026/05/26_2026/05/31
オリックス・バファローズ,野口 智哉,内野手,0.333,15,1,5,1,0,0,4,5,1,0,0,0,0,0.286,0.400,0.686,0.067,2026/05/26_2026/05/31
オリックス・バファローズ,大城 滉二,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,紅林 弘太郎,内野手,0.250,20,4,5,0,0,1,4,1,7,0,0,0,0,0.375,0.400,0.775,0.150,2026/05/26_2026/05/31
オリックス・バファローズ,内藤 鵬,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,廣岡 大志,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,横山 聖哉,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,シーモア,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,宜保 翔,内野手,0.000,5,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,中川 圭太,内野手,0.550,20,4,11,1,0,0,1,3,1,0,0,0,0,0.375,0.600,0.975,0.050,2026/05/26_2026/05/31
オリックス・バファローズ,渡部 遼人,外野手,0.300,20,2,6,0,0,0,1,5,2,1,2,1,0,0.310,0.300,0.610,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,西川 龍馬,外野手,0.280,25,1,7,2,0,0,3,2,1,0,0,0,1,0.242,0.360,0.602,0.080,2026/05/26_2026/05/31
オリックス・バファローズ,麦谷 祐介,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,杉澤 龍,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,来田 涼斗,外野手,0.286,7,0,2,1,0,0,2,3,0,0,0,0,0,0.222,0.429,0.651,0.143,2026/05/26_2026/05/31
オリックス・バファローズ,池田 陵真,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,窪田 洋祐,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,平沼 翔太,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,杉本 裕太郎,外野手,0.000,8,0,0,0,0,0,0,4,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,村上 喬一朗,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,田島 光祐,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,中西 創大,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,河野 聡太,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,今坂 幸暉,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,清水 武蔵,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,大里 昂生,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,遠藤 成,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,香月 一也,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,三方 陽登,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,寺本 聖一,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
オリックス・バファローズ,元 謙太,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,小島 大河,捕手,0.222,9,1,2,1,0,0,1,1,0,0,0,0,0,0.182,0.333,0.515,0.111,2026/05/26_2026/05/31
埼玉西武ライオンズ,古賀 悠斗,捕手,0.571,7,3,4,0,0,1,3,1,1,0,0,0,0,0.417,1.000,1.417,0.429,2026/05/26_2026/05/31
埼玉西武ライオンズ,炭谷 銀仁朗,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,柘植 世那,捕手,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,牧野 翔矢,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,龍山 暖,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,仲田 慶介,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,児玉 亮涼,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,齋藤 大翔,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,石井 一成,内野手,0.400,5,1,2,0,1,0,0,2,0,0,0,0,0,0.286,0.800,1.086,0.400,2026/05/26_2026/05/31
埼玉西武ライオンズ,外崎 修汰,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,源田 壮亮,内野手,0.375,8,1,3,3,0,0,3,0,1,0,0,0,1,0.333,0.750,1.083,0.375,2026/05/26_2026/05/31
埼玉西武ライオンズ,ネビン,内野手,0.182,11,1,2,0,0,1,2,1,0,1,0,0,0,0.214,0.455,0.669,0.273,2026/05/26_2026/05/31
埼玉西武ライオンズ,山村 崇嘉,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,佐藤 太陽,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,平沢 大河,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,髙松 渡,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,横田 蒼和,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,中村 剛也,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,滝澤 夏央,内野手,0.308,13,3,4,0,0,0,0,2,1,0,0,1,0,0.278,0.308,0.585,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,村田 怜音,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,栗山 巧,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,桑原 将志,外野手,0.222,9,0,2,0,1,0,2,3,4,0,0,0,0,0.400,0.444,0.844,0.222,2026/05/26_2026/05/31
埼玉西武ライオンズ,渡部 聖弥,外野手,0.273,11,2,3,1,0,0,1,2,1,1,0,0,0,0.313,0.364,0.676,0.091,2026/05/26_2026/05/31
埼玉西武ライオンズ,蛭間 拓哉,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,カナリオ,外野手,0.231,13,2,3,0,0,1,2,2,1,0,0,0,0,0.235,0.462,0.697,0.231,2026/05/26_2026/05/31
埼玉西武ライオンズ,茶野 篤政,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,古川 雄大,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,秋山 俊,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,林 冠臣,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,西川 愛也,外野手,0.250,8,2,2,1,0,0,2,2,0,0,0,0,0,0.200,0.375,0.575,0.125,2026/05/26_2026/05/31
埼玉西武ライオンズ,仲三 優太,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,長谷川 信哉,外野手,0.333,9,2,3,0,0,0,3,0,1,0,0,0,0,0.308,0.333,0.641,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,川田 悠慎,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,岸 潤一郎,外野手,0.000,3,1,0,0,0,0,0,1,0,1,0,0,0,0.250,0.000,0.250,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,林 安可,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,野田 海人,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,野村 大樹,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,是澤 涼輔,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,新井 唯斗,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,今岡 拓夢,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,古賀 輝希,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,谷口 朝陽,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,金子 功児,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,福尾 遥真,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,コルニエル,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,奥村 光一,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,ラマル,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,安藤 銀杜,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,澤田 遥斗,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,オケム,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
埼玉西武ライオンズ,カルロス,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,太田 光,捕手,0.000,2,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,伊藤 光,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,田中 貴也,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,YG安田,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,堀内 謙伍,捕手,0.000,5,0,0,0,0,0,0,3,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,石原 彪,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,大栄 利哉,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,小深田 大翔,内野手,0.000,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,宗山 塁,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,浅村 栄斗,内野手,0.273,11,0,3,0,0,0,1,1,1,0,0,0,0,0.267,0.273,0.539,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,村林 一輝,内野手,0.250,12,2,3,0,0,0,0,3,0,0,0,0,0,0.200,0.250,0.450,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,鈴木 大地,内野手,0.000,5,1,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,ボイト,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,黒川 史陽,内野手,0.111,9,0,1,0,0,0,0,1,2,0,0,0,0,0.250,0.111,0.361,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,繁永 晟,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,渡邊 佳明,内野手,0.250,4,1,1,0,0,1,2,0,1,0,0,0,0,0.333,1.000,1.333,0.750,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,伊藤 裕季也,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,平良 竜哉,内野手,0.222,9,1,2,0,0,1,2,2,1,0,0,0,0,0.250,0.556,0.806,0.333,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,ワォーターズ,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,入江 大樹,内野手,0.000,3,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,青野 拓海,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,小森 航大郎,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,陽 柏翔,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,金子 京介,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,辰己 涼介,外野手,0.154,13,1,2,1,0,0,0,5,0,0,0,0,0,0.133,0.231,0.364,0.077,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,田中 和基,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,中島 大輔,外野手,0.143,7,1,1,0,0,0,0,0,0,0,0,0,0,0.125,0.143,0.268,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,マッカスカー,外野手,0.364,11,3,4,1,0,2,4,4,0,0,0,0,0,0.267,1.000,1.267,0.636,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,吉納 翼,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,佐藤 直樹,外野手,0.500,8,0,4,2,0,0,0,2,0,0,0,1,1,0.333,0.750,1.083,0.250,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,阪上 翔也,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,武藤 敦貴,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,小郷 裕哉,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,吉野 創士,外野手,0.333,3,0,1,0,0,0,0,0,0,0,0,0,0,0.250,0.333,0.583,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,水上 桂,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,島原 大河,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,岸本 佑也,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,前田 銀治,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,幌村 黛汰,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
東北楽天ゴールデンイーグルス,大坪 梓恩,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,松川 虎生,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,田村 龍弘,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,佐藤 都志也,捕手,0.400,10,0,4,1,0,0,1,1,1,0,0,0,0,0.333,0.500,0.833,0.100,2026/05/26_2026/05/31
千葉ロッテマリーンズ,植田 将太,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,寺地 隆成,捕手,0.000,2,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,岡村 了樹,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,池田 来翔,内野手,0.250,4,0,1,1,0,0,0,1,0,0,0,0,0,0.200,0.500,0.700,0.250,2026/05/26_2026/05/31
千葉ロッテマリーンズ,友杉 篤輝,内野手,0.091,11,2,1,0,0,0,0,1,1,0,0,0,0,0.154,0.091,0.245,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,安田 尚憲,内野手,0.167,6,1,1,0,0,1,1,2,1,0,0,0,0,0.250,0.667,0.917,0.500,2026/05/26_2026/05/31
千葉ロッテマリーンズ,藤岡 裕大,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,中村 奨吾,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,上田 希由翔,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,石垣 勝海,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,宮崎 竜成,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,立松 由宇,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,櫻井 ユウヤ,内野手,0.000,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,小川 龍成,内野手,0.083,12,0,1,0,0,0,0,2,0,1,0,0,0,0.143,0.083,0.226,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,茶谷 健太,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,ソト,内野手,0.333,3,1,1,1,0,0,0,1,1,1,0,0,1,0.500,0.667,1.167,0.333,2026/05/26_2026/05/31
